year,report_code,corp_code,corp_name,stock_code,corp_cls,auditor_raw,auditor_group,audit_contract_fee,audit_actual_fee,audit_contract_hours,audit_actual_hours,audit_opinion,revenue,revenue_account,revenue_fs_div,source_rcept_no,warnings
2024,11011,00249247,YG PLUS,037270,Y,대주회계법인,other_or_unknown,260000000,260000000,2130,2311,,184902894051,매출액,CFS,20250320001394,
2024,11011,00878915,iM금융지주,139130,Y,삼일회계법인,samil_pwc,447000000,447000000,3470,3405,,4174910013211,이자수익,CFS,20250318000693,
2024,11011,00104768,가온전선,000500,Y,안진회계법인,deloitte_anjin,330000000,330000000,2700,2672,,1727103680000,매출액,CFS,20250320000299,
2024,11011,00100939,강남제비스코,000860,Y,삼일회계법인,samil_pwc,180000000,135000000,1856,1772,,643137092555,매출액,CFS,20250318001036,
2024,11011,00255619,강원랜드,035250,Y,안진회계법인,deloitte_anjin,594000000,594000000,6000,6076,,1426862781802,매출액,CFS,20250318001106,
2024,11011,00129554,갤럭시아에스엠,011420,Y,리안회계법인,other_or_unknown,72000000,72000000,720,564,,32486740470,매출액,OFS,20250814002546,
2024,11011,00101433,경농,002100,Y,삼도회계법인,other_or_unknown,175000000,175000000,2000,2350,,325185752782,매출액,CFS,20250317000859,
2024,11011,00101488,경동나비엔,009450,Y,삼덕회계법인,other_or_unknown,480000000,480000000,3543,3567,,1353879442184,매출액,CFS,20250318000908,
2024,11011,01208885,경동도시가스,267290,Y,삼일회계법인,samil_pwc,220000000,220000000,2000,2017,,1791907870026,매출액,CFS,20250318000876,
2024,11011,00143527,경동인베스트,012320,Y,서현회계법인,other_or_unknown,100000000,100000000,1756,1505,,293711565765,매출액,CFS,20250320001376,
2024,11011,00101628,경방,000050,Y,한영회계법인,ey_hanyoung,380000000,380000000,3000,2978,,397276756397,매출액,CFS,20250320001362,
2024,11011,00101664,경보제약,214390,Y,한영회계법인,ey_hanyoung,187000000,187000000,1886,2,,238556125924,매출액,OFS,20250318001404,
2024,11011,00102113,경인양행,012610,Y,한울회계법인,other_or_unknown,180000000,180000000,1563,1472,,374231082201,매출액,CFS,20250320000738,
2024,11011,00102140,경인전자,009140,Y,대주회계법인,other_or_unknown,86000000,64000000,939,892,,22942422096,매출액,CFS,20250312000686,
2024,11011,00102432,계룡건설산업,013580,Y,대주회계법인,other_or_unknown,370000000,398000000,4485,4485,,3169362271108,매출액,CFS,20250814001751,
2024,11011,00102618,계양전기,012200,Y,삼덕회계법인,other_or_unknown,370000000,370000000,3017,3390,,369125242685,매출액,CFS,20250314001765,
2024,11011,00102751,고려산업,002140,Y,안경회계법인,other_or_unknown,210000000,210000000,2328,2314,,307656378676,매출액,CFS,20250312000333,
2024,11011,00102858,고려아연,010130,Y,삼일회계법인,samil_pwc,1700000000,1700000000,14500,14878,,12052918410249,매출액,CFS,20250331003521,
2024,11011,00103006,고려제강,002240,Y,삼일회계법인,samil_pwc,420000000,420000000,4000,3647,,1739609163820,매출액,CFS,20250515002790,
2024,11011,00103592,광동제약,009290,Y,현대회계법인,other_or_unknown,640000000,640000000,4600,4727,,1640718849226,매출액,CFS,20250325000803,
2024,11011,00103662,광명전기,017040,Y,삼덕회계법인,other_or_unknown,190000000,190000000,1722,1726,,142406269452,매출액,OFS,20250814002376,
2024,11011,00152729,광전자,017900,Y,정진세림회계법인,other_or_unknown,190000000,190000000,1760,1734,,130189190329,매출액,CFS,20250320000952,
2024,11011,00220561,광주신세계,037710,Y,삼일회계법인,samil_pwc,328000000,328000000,2984,2722,,183575423411,매출액,OFS,20250313000495,
2024,11011,00113359,교보증권,030610,Y,한영회계법인,ey_hanyoung,482000000,482000000,4700,719798,,3166321957747,매출액,CFS,20250313000901,
2024,11011,00453284,교촌에프앤비,339770,Y,대주회계법인,other_or_unknown,180000000,180000000,1867,1851,,480810378812,매출액,CFS,20250324000180,
2024,11011,00104388,국도화학,007690,Y,도원회계법인,other_or_unknown,462000000,462000000,4280,4142,,1305775130486,매출액,CFS,20250321001221,
2024,11011,00104722,국제약품,002720,Y,대성삼경회계법인,other_or_unknown,195000000,195000000,1710,1553,,156462822664,매출액,CFS,20250320000780,document.xml returned an invalid archive
2024,11011,00454946,그린케미칼,083420,Y,삼덕회계법인,other_or_unknown,210000000,210000000,1231,1294,,330339365530,매출액,OFS,20250318000396,
2024,11011,00105156,극동유화,014530,Y,삼일회계법인,samil_pwc,326000000,326000000,2350,2414,,1062833512172,매출액,CFS,20250320001025,
2024,11011,00105299,금강공업,014280,Y,안경회계법인,other_or_unknown,240000000,200000000,2747,3150,,801352012454,매출액,CFS,20250319000431,
2024,11011,00168401,금비,008870,Y,삼도회계법인,other_or_unknown,258000000,258000000,2165,2150,,259456804269,매출액,CFS,20241219000451,
2024,11011,00106119,금양,001570,Y,한울회계법인,other_or_unknown,3000000,3000000,3027,2805,,153730068660,매출액,CFS,20250321001823,
2024,11011,00106313,금호건설,002990,Y,한울회계법인,other_or_unknown,475000000,475000000,5600,5235,,1914191087195,매출액,CFS,20250814001090,
2024,11011,00106368,금호석유화학,011780,Y,안진회계법인,deloitte_anjin,1250000000,1250000000,9700,9804,,7155003786012,매출액,CFS,20250317000810,
2024,11011,00105606,금호에이치티,214330,Y,대주회계법인,other_or_unknown,190000000,190000000,1750,2096,,444874773913,매출액,CFS,20250317000938,
2024,11011,00106395,금호전기,001210,Y,한울회계법인,other_or_unknown,140000000,140000000,1165,1165,,53171559352,매출액,CFS,20250318000723,
2024,11011,00481454,금호타이어,073240,Y,안진회계법인,deloitte_anjin,790000000,790000000,8000,10745,,4532177923979,매출액,CFS,20250318001169,
2024,11011,00106614,기신정기,092440,Y,삼일회계법인,samil_pwc,140000000,140000000,1400,1508,,137860488679,매출액,CFS,20240613000239,
2024,11011,00106641,기아,000270,Y,삼정회계법인,samjong_kpmg,2590000000,2590000000,23400,23378,,107448752000000,매출액,CFS,20250313001390,
2024,11011,00149646,기업은행,024110,Y,삼일회계법인,samil_pwc,2835000000,2835000000,25850,24126,,18954860000000,이자수익,CFS,20250318001325,
2024,11011,00129420,까뮤이앤씨,013700,Y,삼도회계법인,other_or_unknown,280000000,196000000,2544,2604,,260379672451,매출액,CFS,20250321001470,
2024,11011,00113492,깨끗한나라,004540,Y,삼정회계법인,samjong_kpmg,280000000,280000000,2900,2853,,537049885546,매출액,CFS,20250320000849,
2024,11011,00107066,남광토건,001260,Y,예지회계법인,other_or_unknown,137000000,137000000,1740,1744,,504249000325,매출액,CFS,20250814001709,
2024,11011,00107224,남선알미늄,008350,Y,이정회계법인,other_or_unknown,210000000,210000000,1938,2129,,289539027472,매출액,CFS,20250320001238,
2024,11011,00172185,남성,004270,Y,회계법인리안,other_or_unknown,160000000,160000000,2200,2197,,74577816567,매출액,CFS,20250319000945,
2024,11011,00107598,남양유업,003920,Y,한영 회계법인,ey_hanyoung,510000000,510000000,4592,4697,,952794199365,매출액,CFS,20250328000090,
2024,11011,00107987,남해화학,025860,Y,삼정회계법인,samjong_kpmg,445000000,451000000,3708,3651,,1519109111887,매출액,CFS,20250320001558,document.xml returned an invalid archive
2024,11011,00167192,넥센,005720,Y,안경회계법인,other_or_unknown,200000000,200000000,3000,2767,,3214304005061,매출액,CFS,20250318000857,
2024,11011,00173874,넥센타이어,002350,Y,한영회계법인,ey_hanyoung,651000000,651000000,7000,6994,,2847925036412,매출액,CFS,20250318001449,
2024,11011,00220613,넥스틸,092790,Y,성현회계법인,other_or_unknown,150000000,150000000,2000,1798,,552365337649,매출액,CFS,20250331002907,
2024,11011,00904672,넷마블,251270,Y,안진회계법인,deloitte_anjin,1120000000,1120000000,10600,10006,,2663783169910,매출액,CFS,20250321001686,
2024,11011,00583442,노루페인트,090350,Y,이정회계법인,other_or_unknown,361000000,361000000,3400,3412,,793847292349,매출액,CFS,20250313001422,
2024,11011,00113508,노루홀딩스,000320,Y,이정회계법인,other_or_unknown,159000000,159000000,1500,1508,,1247877697168,매출액,CFS,20250814002541,
2024,11011,00129679,녹십자,006280,Y,한영회계법인,ey_hanyoung,520000000,520000000,5590,5867,,1679891941477,매출액,CFS,20250318001288,
2024,11011,00108135,녹십자홀딩스,005250,Y,한영회계법인,ey_hanyoung,370000000,370000000,4200,3908,,2204855223217,매출액,CFS,20250318001422,
2024,11011,00108241,농심,004370,Y,삼정회계법인,samjong_kpmg,960000000,960000000,8000,7621,,3438730857998,매출액,CFS,20250312000711,
2024,11011,00459871,농심홀딩스,072710,Y,삼일회계법인,samil_pwc,305000000,305000000,2600,2368,,798272530395,매출액,CFS,20250814002854,
2024,11011,00353878,다스코,058730,Y,선일회계법인,other_or_unknown,175000000,175000000,2100,2100,,312011404043,매출액,CFS,20250314000954,
2024,11011,00156859,다올투자증권,030210,Y,한영회계법인,ey_hanyoung,640000000,640000000,5200,5130,,1442566582864,매출액,CFS,20250317000595,
2024,11011,00176914,다우기술,023590,Y,삼정회계법인,samjong_kpmg,323000000,323000000,3140,3197,,11625798455732,매출액,CFS,20250318001202,
2024,11011,00453488,다이나믹디자인,145210,Y,대주회계법인,other_or_unknown,240000000,240000000,2000,1737,,62573691835,매출액,CFS,20250321001537,
2024,11011,01649204,달바글로벌,483650,Y,삼일회계법인,samil_pwc,130000000,130000000,1050,967,,309062616157,매출액,CFS,20250318000466,
2024,11011,00108913,대교,019680,Y,서우회계법인,other_or_unknown,530000000,530000000,4729,4955,,663501743801,매출액,CFS,20250819000071,
2024,11011,00108977,대구백화점,006370,Y,태일회계법인,other_or_unknown,250000000,250000000,2248,2248,,54032084195,매출액,OFS,20250321000349,
2024,11011,00109189,대덕,008060,Y,한영회계법인,ey_hanyoung,125000000,125000000,1330,1326,,1267194760967,매출액,CFS,20250320001383,
2024,11011,01478712,대덕전자,353200,Y,한영회계법인,ey_hanyoung,315000000,315000000,3320,3302,,892135903752,매출액,CFS,20250319000892,
2024,11011,00109286,대동,000490,Y,한영회계법인,ey_hanyoung,348000000,330600000,3700,3628,,1415582422216,매출액,CFS,20250318001356,
2024,11011,00109754,대림바스,005750,Y,삼일회계법인,samil_pwc,200000000,200000000,1900,1538,,281054583692,매출액,CFS,20250321001769,
2024,11011,00109824,대림통상,006570,Y,삼일회계법인,samil_pwc,200000000,200000000,2102,1895,,136965965065,매출액,CFS,20250320001663,
2024,11011,00121941,대상,001680,Y,성현회계법인,other_or_unknown,930000000,930000000,7970,7353,,4255134757567,매출액,CFS,20250321000555,
2024,11011,00539274,대상홀딩스,084690,Y,성현회계법인,other_or_unknown,300000000,300000000,2600,2393,,5357890370159,매출액,CFS,20250319001086,
2024,11011,00828789,대성산업,128820,Y,삼정회계법인,samjong_kpmg,550000000,550000000,4250,4723,,1476772033939,매출액,CFS,20250320001121,
2024,11011,00787376,대성에너지,117580,Y,서현회계법인,other_or_unknown,160000000,110000000,1800,1849,,995129899139,매출액,CFS,20250320001296,
2024,11011,00108940,대성홀딩스,016710,Y,서현회계법인,other_or_unknown,161000000,161000000,1618,1617,,1212354718188,매출액,CFS,20250320000999,
2024,11011,00110893,대신증권,003540,Y,한영회계법인,ey_hanyoung,1164000000,1164000000,9700,9740,,4093862748000,매출액,CFS,20250813001479,
2024,11011,00111111,대양금속,009190,Y,동현회계법인,other_or_unknown,412000000,412000000,2100,1973,,215563338886,매출액,OFS,20250731000398,
2024,11011,00111458,대영포장,014160,Y,동성회계법인,other_or_unknown,160000000,160000000,1518,1590,,280835222931,매출액,OFS,20250320001314,
2024,11011,00124540,대우건설,047040,Y,삼일회계법인,samil_pwc,1620000000,1620000000,15500,14488,,10503609086034,매출액,CFS,20250813000868,
2024,11011,00111810,대웅,003090,Y,삼정회계법인,samjong_kpmg,224000000,224000000,2240,2300,,1936916852599,매출액,CFS,20250814004337,
2024,11011,00427483,대웅제약,069620,Y,삼정회계법인,samjong_kpmg,605000000,605000000,5040,5220,,1422683296380,매출액,CFS,20250814004375,
2024,11011,00111847,대원강업,000430,Y,삼일회계법인,samil_pwc,340000000,340000000,3400,3197,,1367585047000,매출액,CFS,20250814001679,
2024,11011,00260392,대원전선,006340,Y,삼도회계법인,other_or_unknown,120000000,120000000,1174,1156,,552777321378,매출액,CFS,20250313000035,
2024,11011,00111999,대원제약,003220,Y,삼정회계법인,samjong_kpmg,240000000,240000000,2400,2185,,598162352613,매출액,CFS,20250320001537,
2024,11011,00112022,대원화성,024890,Y,한울회계법인,other_or_unknown,200000000,200000000,1500,1455,,125949848451,매출액,CFS,20250320001317,
2024,11011,00112651,대창,012800,Y,한울회계법인,other_or_unknown,420000000,420000000,,3540,,1336870975857,매출액,CFS,20250318001233,
2024,11011,00112679,대창단조,015230,Y,우리회계법인,other_or_unknown,180000000,180000000,1700,1712,,322237329620,매출액,CFS,20250320000634,
2024,11011,00112970,대한방직,001070,Y,동현회계법인,other_or_unknown,132000000,132000000,1675,1595,,133909117274,매출액,CFS,20250814002484,
2024,11011,00260383,대한유화,006650,Y,대주회계법인,other_or_unknown,420000000,420000000,3800,3581,,2800102662159,매출액,CFS,20250306000568,
2024,11011,00113207,대한전선,001440,Y,한영회계법인,ey_hanyoung,485000000,485000000,4950,4895,,3291299375000,매출액,CFS,20250325001056,
2024,11011,00113225,대한제강,084010,Y,한미회계법인,other_or_unknown,400000000,400000000,3743,3704,,1224534509948,매출액,CFS,20250320000395,
2024,11011,00113234,대한제당,001790,Y,삼정회계법인,samjong_kpmg,485000000,485000000,4350,4350,,1373829105000,매출액,CFS,20250313001084,
2024,11011,00113243,대한제분,001130,Y,예지회계법인,other_or_unknown,390000000,390000000,3853,3987,,1374735359151,매출액,CFS,20250313001408,
2024,11011,00113526,대한항공,003490,Y,삼정회계법인,samjong_kpmg,2000000000,2000000000,20400,20327,,17870718495804,매출액,CFS,20250318001334,
2024,11011,00113535,대한해운,005880,Y,한울회계법인,other_or_unknown,380000000,380000000,3500,3427,,1747186595917,매출액,CFS,20250320001093,
2024,11011,00113544,대한화섬,003830,Y,삼정회계법인,samjong_kpmg,330000000,335000000,2945,3171,,123785673930,매출액,OFS,20250814002004,
2024,11011,00113614,대현,016090,Y,한영회계법인,ey_hanyoung,252000000,252000000,2100,2046,,259284732061,매출액,OFS,20250321001236,
2024,11011,00428729,대호에이엘,069460,Y,한영회계법인,ey_hanyoung,255000000,255000000,1540,1540,,168532831254,매출액,OFS,20250711000353,
2024,11011,00968607,더본코리아,475560,Y,삼일회계법인,samil_pwc,220000000,220000000,1690,1634,,464151201512,매출액,CFS,20250320000574,
2024,11011,01010110,더블유게임즈,192080,Y,삼일회계법인,samil_pwc,250000000,250000000,2230,2515,,633474235686,매출액,CFS,20250318001413,
2024,11011,00172291,더존비즈온,012510,E,안진회계법인,deloitte_anjin,430000000,430000000,3600,3342,,402332391243,매출액,CFS,20250317001028,
2024,11011,00114093,덕성,004830,Y,한울회계법인,other_or_unknown,220000000,220000000,1860,1910,,125453477601,매출액,CFS,20250317000503,
2024,11011,00526599,덴티움,145720,Y,삼덕회계법인,other_or_unknown,410000000,410000000,3466,3233,,407807117931,매출액,CFS,20250321000457,
2024,11011,00114552,도화엔지니어링,002150,Y,대주회계법인,other_or_unknown,253000000,253000000,2241,2217,,582786671724,매출액,CFS,20250813001273,
2024,11011,01765256,동국씨엠,460850,Y,안진회계법인,deloitte_anjin,434000000,434000000,3800,3712,,2163761368649,매출액,OFS,20250317000943,
2024,11011,01765265,동국제강,460860,Y,안진회계법인,deloitte_anjin,664000000,664000000,5814,5558,,3527525783006,매출액,OFS,20250317000722,
2024,11011,00114792,동국홀딩스,001230,Y,안진회계법인,deloitte_anjin,512000000,512000000,4454,4237,,1999426088314,매출액,CFS,20250318001457,
2024,11011,00115065,동남합성,023450,Y,삼덕회계법인,other_or_unknown,95000000,95000000,956,887,,186398920042,매출액,OFS,20250311000605,
2024,11011,00115287,동방,004140,Y,대주회계법인,other_or_unknown,330000000,220000000,2700,2604,,871649680262,매출액,CFS,20250320001398,
2024,11011,00115384,동방아그로,007590,Y,삼덕회계법인,other_or_unknown,189000000,189000000,1404,1476,,170248304592,매출액,CFS,20250313000657,
2024,11011,00115612,동부건설,005960,Y,대주회계법인,other_or_unknown,430000000,430000000,4468,4657,,1688369156822,매출액,CFS,20250812000691,
2024,11011,00144395,동서,026960,Y,삼일회계법인,samil_pwc,270000000,270000000,2650,2657,,488860392545,매출액,CFS,20251210000195,
2024,11011,00679314,동성케미컬,102260,Y,한영회계법인,ey_hanyoung,340000000,340000000,3500,3414,,1066318113144,매출액,CFS,20250515001393,
2024,11011,00116824,동아쏘시오홀딩스,000640,Y,삼일회계법인,samil_pwc,252000000,252000000,2400,2365,,1333229636666,매출액,CFS,20250321001899,
2024,11011,00956930,동아에스티,170900,Y,삼일회계법인,samil_pwc,380000000,380000000,3700,4006,,697869071451,매출액,CFS,20250321001967,
2024,11011,00178754,동아지질,028100,Y,삼일회계법인,samil_pwc,315000000,315000000,2600,2417,,393493162674,매출액,CFS,20250814003141,
2024,11011,00117337,동양,001520,Y,삼정회계법인,samjong_kpmg,484000000,484000000,4600,4511,,750408346536,매출액,CFS,20250814004295,
2024,11011,00540641,동양고속,084670,Y,안진회계법인,deloitte_anjin,340000000,340000000,2610,2503,,121720579912,매출액,CFS,20250321001272,
2024,11011,00117267,동양생명,082640,Y,한영회계법인,ey_hanyoung,1273000000,1273000000,10887,13434,,995307446197,이자수익,CFS,20250331000321,
2024,11011,00118008,동원모빌리티,018500,Y,안경회계법인,other_or_unknown,190000000,190000000,2200,2338,,568241480277,매출액,CFS,20240619000177,
2024,11011,00118026,동원산업,006040,Y,삼일회계법인,samil_pwc,675000000,675000000,6430,6430,,8944231939726,매출액,CFS,20250318001125,
2024,11011,00118044,동원수산,030720,Y,삼정회계법인,samjong_kpmg,170000000,170000000,1430,1329,,183650399305,매출액,CFS,20250404003738,
2024,11011,00132637,동원시스템즈,014820,Y,삼일회계법인,samil_pwc,435000000,435000000,4160,4321,,1334257031663,매출액,CFS,20250318000868,
2024,11011,00367710,동인기연,111380,Y,안진회계법인,deloitte_anjin,250000000,250000000,2205,2274,,226691392865,매출액,CFS,20250320001366,
2024,11011,00939687,동일고무벨트,163560,Y,신한회계법인,other_or_unknown,150000000,150000000,2168,1824,,336983162562,매출액,CFS,20250312000762,
2024,11011,00172936,동일산업,004890,Y,선진회계법인,other_or_unknown,28000000,28000000,2180,2185,,415796640204,매출액,CFS,20250328001290,
2024,11011,00118451,동일제강,002690,Y,삼정회계법인,samjong_kpmg,145000000,145000000,1250,1448,,151116114567,매출액,OFS,20250424000289,
2024,11011,00119195,동화약품,000020,Y,한울회계법인,other_or_unknown,310000000,310000000,3100,3113,,464874735245,매출액,CFS,20250318000739,
2024,11011,00117212,두산,000150,Y,삼일회계법인,samil_pwc,2040000000,2040000000,18160,16494,,18132874000000,매출액,CFS,20250814002379,
2024,11011,01105153,두산로보틱스,454910,Y,삼정회계법인,samjong_kpmg,145000000,145000000,1500,1883,,46829943837,매출액,CFS,20250321001817,
2024,11011,01032486,두산밥캣,241560,Y,한영회계법인,ey_hanyoung,1450000000,1450000000,10338,10479,,6269305000,매출액,CFS,20250318001351,
2024,11011,00159616,두산에너빌리티,034020,Y,삼정회계법인,samjong_kpmg,1995000000,1995000000,18382,17224,,16233055000000,매출액,CFS,20250320001103,
2024,11011,01412725,두산퓨얼셀,336260,Y,한영회계법인,ey_hanyoung,320000000,320000000,3200,3201,,411783710408,매출액,CFS,20250318001214,
2024,11011,00119672,두올,016740,Y,EY한영회계법인,ey_hanyoung,330000000,330000000,3300,3098,,773258596565,매출액,CFS,20250318001138,
2024,11011,00415646,드림텍,192650,Y,삼정회계법인,samjong_kpmg,290000000,290000000,2815,2815,,1172680840825,매출액,CFS,20250328002249,
2024,11011,00177199,디씨엠,024090,Y,안진회계법인,deloitte_anjin,195000000,195000000,1780,1543,,240913433640,매출액,OFS,20250718000228,
2024,11011,00118275,디아이,003160,Y,이촌회계법인,other_or_unknown,245000000,245000000,1824,1832,,213957402579,매출액,CFS,20250313001050,
2024,11011,00118345,디아이동일,001530,Y,우리회계법인,other_or_unknown,265000000,265000000,2747,2870,,651725598894,매출액,CFS,20250331004012,
2024,11011,00112165,디아이씨,092200,Y,성현회계법인,other_or_unknown,225000000,225000000,2353,2353,,719127919117,매출액,CFS,20250321001173,
2024,11011,01475609,디앤디플랫폼리츠,377190,Y,현대회계법인,other_or_unknown,15000000,15000000,150,162,,,,,20241202000425,
2024,11011,00117179,디와이,013570,Y,한영회계법인,ey_hanyoung,300000000,300000000,2401,2241,,1168278437513,매출액,CFS,20250312001047,
2024,11011,00114154,디와이덕양,024900,Y,삼정회계법인,samjong_kpmg,270000000,270000000,2600,2610,,1883286365934,매출액,CFS,20250317000666,
2024,11011,00149804,디와이에이,002880,Y,서현회계법인,other_or_unknown,300000000,300000000,2766,2980,,564915822828,매출액,CFS,20250317000599,
2024,11011,01059605,디와이파워,210540,Y,한영회계법인,ey_hanyoung,335000000,335000000,2680,2283,,384584916210,매출액,CFS,20250312001039,
2024,11011,00231372,롯데관광개발,032350,Y,한울회계법인,other_or_unknown,355000000,300000000,3398,4495,,471467953184,매출액,CFS,20250320001631,
2024,11011,00545716,롯데렌탈,089860,Y,삼정회계법인,samjong_kpmg,880000000,880000000,8600,8331,,2792395464171,매출액,CFS,20250314001522,
2024,11011,01363818,롯데리츠,330590,Y,안진회계법인,deloitte_anjin,55000000,55000000,510,510,,65629118705,매출액,OFS,20250312000767,
2024,11011,00113562,롯데손해보험,000400,Y,삼일회계법인,samil_pwc,1529000000,1529000000,10692,11138,,374442783877,이자수익,OFS,20250424000557,
2024,11011,00120526,롯데쇼핑,023530,Y,삼정회계법인,samjong_kpmg,2165000000,2645000000,20050,23063,,13986578270060,매출액,CFS,20250314001659,
2024,11011,00113997,롯데에너지머티리얼즈,020150,Y,안진회계법인,deloitte_anjin,396000000,396000000,3960,3510,,902252020191,매출액,CFS,20250314001597,
2024,11011,01258507,롯데웰푸드,280360,Y,삼일회계법인,samil_pwc,1100000000,1100000000,10500,9295,,4044252365474,매출액,CFS,20250617000244,
2024,11011,01262032,롯데이노베이트,286940,Y,안진회계법인,deloitte_anjin,475000000,475000000,4300,4232,,1180372382864,매출액,CFS,20250320001204,
2024,11011,00157681,롯데정밀화학,004000,Y,한영회계법인,ey_hanyoung,637000000,637000000,5790,5617,,1670545189888,매출액,CFS,20250327000664,
2024,11011,00120562,롯데지주,004990,Y,삼일회계법인,samil_pwc,1232000000,1232000000,11200,10282,,15756975627179,매출액,CFS,20250620000111,
2024,11011,00120571,롯데칠성음료,005300,Y,한영회계법인,ey_hanyoung,1013000000,1013000000,9250,9154,,4024503304484,매출액,CFS,20250317000932,
2024,11011,00165413,롯데케미칼,011170,Y,한영회계법인,ey_hanyoung,1690000000,1690000000,17600,17320,,20430375565357,매출액,CFS,20250725000806,
2024,11011,00158307,롯데하이마트,071840,Y,안진회계법인,deloitte_anjin,815000000,815000000,6800,6731,,2356656539880,매출액,OFS,20250312001152,document.xml returned an invalid archive
2024,11011,00204208,마니커,027740,Y,한울회계법인,other_or_unknown,210000000,210000000,1737,1734,,332788209759,매출액,CFS,20250324000626,
2024,11011,01442966,마스턴프리미어리츠,357430,Y,이정회계법인,other_or_unknown,30000000,30000000,323,344,,4344097477,매출액,CFS,20241223000285,
2024,11011,00120872,만호제강,001080,Y,인덕회계법인,other_or_unknown,280000000,280000000,2502,2713,,179904428905,매출액,OFS,20250930000631,
2024,11011,00860332,메리츠금융지주,138040,Y,한영회계법인,ey_hanyoung,290000000,290000000,2900,3136,,46574506350960,매출액,CFS,20250328001697,
2024,11011,00442835,메타랩스,090370,Y,동현회계법인,other_or_unknown,110000000,110000000,1052,1214,,38359458272,매출액,CFS,20250320001179,
2024,11011,00791209,메타케어,118000,Y,삼일회계법인,samil_pwc,180000000,180000000,1401,1401,,20208077617,매출액,CFS,20250320001573,
2024,11011,00121039,명문제약,017180,Y,삼정회계법인,samjong_kpmg,295000000,295000000,2188,2318,,186443052017,매출액,CFS,20250326000618,
2024,11011,00173078,명신산업,009900,Y,삼도회계법인,other_or_unknown,190000000,190000000,1840,1870,,1573818204184,매출액,CFS,20250318000402,
2024,11011,00173102,모나리자,012690,Y,삼정회계법인,samjong_kpmg,160000000,160000000,1087,1160,,126337593913,매출액,OFS,20250314001404,
2024,11011,00121288,모나미,005360,Y,태성회계법인,other_or_unknown,253000000,253000000,1951,2094,,133080484318,매출액,CFS,20250321000631,
2024,11011,00365989,모나용평,070960,Y,한울회계법인,other_or_unknown,240000000,240000000,2445,2370,,267782604820,매출액,CFS,20250321000702,
2024,11011,00151128,모토닉,009680,Y,서현 회계법인,other_or_unknown,155000000,119000000,1600,1646,,290604602023,매출액,CFS,20250313000748,
2024,11011,00119007,무림P&P,009580,Y,삼일회계법인,samil_pwc,330000000,330000000,3140,2922,,811651367990,매출액,CFS,20250314001672,
2024,11011,00136086,무림페이퍼,009200,Y,삼일회계법인,samil_pwc,340000000,340000000,3240,2989,,1384380090169,매출액,CFS,20250317000368,
2024,11011,00121543,무학,033920,Y,성현회계법인,other_or_unknown,115000000,115000000,2200,1832,,152059251251,매출액,CFS,20250324000610,
2024,11011,00121570,문배철강,008420,Y,한영회계법인,ey_hanyoung,120000000,120000000,1200,1244,,140206723395,매출액,OFS,20250708000057,
2024,11011,00197759,미래산업,025560,Y,정인회계법인,other_or_unknown,250000000,250000000,1924,1902,,27041833124,매출액,CFS,20250318001105,
2024,11011,00104786,미래아이앤지,007120,Y,신우회계법인,other_or_unknown,128000000,128000000,1162,1054,,11702648807,매출액,OFS,20250814002870,
2024,11011,01576102,미래에셋글로벌리츠,396690,Y,한울회계법인,other_or_unknown,30000000,30000000,235,292,,12752315741,매출액,CFS,20241213000520,
2024,11011,01437292,미래에셋맵스리츠,357250,Y,서현회계법인,other_or_unknown,40000000,40000000,,368,,6884641520,매출액,OFS,20250220001436,
2024,11011,00112332,미래에셋생명,085620,Y,삼일회계법인,samil_pwc,970000000,970000000,8083,8084,,509574126487,이자수익,CFS,20250814003144,
2024,11011,00111722,미래에셋증권,006800,Y,삼정회계법인,samjong_kpmg,1557000000,1557000000,15122,14914,,22242327609027,매출액,CFS,20250814004060,
2024,11011,00195229,미스토홀딩스,081660,Y,삼정회계법인,samjong_kpmg,600000000,469000000,5714,4846,,4268743012835,매출액,CFS,20250321001837,
2024,11011,00121932,미원상사,002840,Y,회계법인리안,other_or_unknown,190000000,190000000,1659,1731,,435797799410,매출액,CFS,20250317000651,
2024,11011,01234297,미원에스씨,268280,Y,다산회계법인,other_or_unknown,111000000,111000000,1493,1416,,509267220489,매출액,CFS,20250312000902,
2024,11011,00706715,미원홀딩스,107590,Y,삼덕회계법인,other_or_unknown,165000000,165000000,1600,1549,,476575958592,매출액,CFS,20250319000813,
2024,11011,00855163,미원화학,134380,Y,우리회계법인,other_or_unknown,130000000,130000000,1281,1414,,256110289517,매출액,OFS,20250310000394,
2024,11011,00122056,미창석유공업,003650,Y,대주회계법인,other_or_unknown,220000000,215000000,1885,1865,,431941622345,매출액,OFS,20250321001415,
2024,11011,00622787,바이오노트,377740,Y,한영회계법인,ey_hanyoung,380000000,380000000,3865,3865,,102780333919,매출액,CFS,20250318001275,
2024,11011,00122348,방림,003610,Y,대주회계법인,other_or_unknown,215000000,215000000,1823,1888,,110595886622,매출액,CFS,20241219000406,
2024,11011,00122551,백산,035150,Y,삼일회계법인,samil_pwc,325000000,325000000,3075,2961,,496957597172,매출액,CFS,20250319000644,
2024,11011,00122694,범양건영,002410,Y,신한회계법인,other_or_unknown,270000000,270000000,2298,2398,,101357084787,매출액,CFS,20250814003868,
2024,11011,00122898,벽산,007210,Y,동성회계법인,other_or_unknown,270000000,180000000,2005,2013,,643093353897,매출액,CFS,20250321001224,
